# Average annual utilization of renewable technologies, calculated using regional solar irradiance data and wind resource curves to adjust default assumptions
# Source: extracted from the particular GCAM version
region,supplysector,subsector,stub.technology,year,capacity.factor
Central Asia,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.182474340754093
China,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.203902275010573
India,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.210256611036008
Indonesia,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.19699988976121
Japan,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.160753750764185
Mexico,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.228167610634176
Middle East,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.232663088287853
Pakistan,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.220675739474765
Russia,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.110683898976316
South Africa,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.234724479560114
South America_Northern,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.206617429342051
South America_Southern,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.204560384759227
South Asia,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.216567807005904
South Korea,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.177842888977991
Southeast Asia,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.202069561807951
Taiwan,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.169964676565435
Argentina,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.197924141989948
Colombia,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.18601404795527
Austria,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.138936957171441
Belgium,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.12174186578174
Bulgaria,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.162232102749138
Croatia,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.169957080343306
Cyprus,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.224999478050975
Czech Republic,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.127189160917822
Denmark,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.121762468401259
Estonia,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.124620102787013
Finland,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.101771256132376
France,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.151204502017616
Germany,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.119059907047066
Greece,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.185286282850352
Hungary,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.145497180487682
Ireland,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.107349015055682
Italy,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.181651563373901
Latvia,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.12509568688641
Lithuania,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.128131982000957
Luxembourg,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.122359346175689
Malta,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.181651563373901
Netherlands,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.119100477659157
Poland,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.120051447214226
Portugal,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.195893476556883
Romania,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.151757362471355
Slovakia,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.126583029910334
Slovenia,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.150967545982195
Spain,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.190919962203704
Sweden,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.0963720691362426
Albania,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.188356639023384
Belarus,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.123589335491647
Bosnia and Herzegovina,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.161801152517537
Iceland,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.0878819964554935
Macedonia,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.1736594446976
Moldova,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.148573629364686
Norway,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.091731593157163
Serbia and Montenegro,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.159249043379485
Switzerland,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.150192879105328
Turkey,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.192495309516896
UK,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.114593789342384
Ukraine,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.141811436234389
USA,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.170000237372851
Africa_Eastern,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.240008956445982
Africa_Northern,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.238169122796576
Africa_Southern,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.234210230791587
Africa_Western,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.232534914951149
Australia_NZ,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.231643404469772
Brazil,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.209707320001716
Canada,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.110313623628536
Central America and Caribbean,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.213632345003911
Central Asia,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.182474340754093
China,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.203902275010573
India,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.210256611036008
Indonesia,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.19699988976121
Japan,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.160753750764185
Mexico,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.228167610634176
Middle East,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.232663088287853
Pakistan,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.220675739474765
Russia,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.110683898976316
South Africa,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.234724479560114
South America_Northern,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.206617429342051
South America_Southern,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.204560384759227
South Asia,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.216567807005904
South Korea,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.177842888977991
Southeast Asia,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.202069561807951
Taiwan,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.169964676565435
Argentina,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.197924141989948
Colombia,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.18601404795527
Austria,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.138936957171441
Belgium,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.12174186578174
Bulgaria,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.162232102749138
Croatia,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.169957080343306
Cyprus,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.224999478050975
Czech Republic,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.127189160917822
Denmark,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.121762468401259
Estonia,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.124620102787013
Finland,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.101771256132376
France,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.151204502017616
Germany,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.119059907047066
Greece,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.185286282850352
Hungary,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.145497180487682
Ireland,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.107349015055682
Italy,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.181651563373901
Latvia,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.12509568688641
Lithuania,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.128131982000957
Luxembourg,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.122359346175689
Malta,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.181651563373901
Netherlands,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.119100477659157
Poland,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.120051447214226
Portugal,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.195893476556883
Romania,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.151757362471355
Slovakia,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.126583029910334
Slovenia,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.150967545982195
Spain,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.190919962203704
Sweden,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.0963720691362426
Albania,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.188356639023384
Belarus,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.123589335491647
Bosnia and Herzegovina,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.161801152517537
Iceland,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.0878819964554935
Macedonia,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.1736594446976
Moldova,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.148573629364686
Norway,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.091731593157163
Serbia and Montenegro,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.159249043379485
Switzerland,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.150192879105328
Turkey,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.192495309516896
UK,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.114593789342384
Ukraine,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.141811436234389
USA,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.170000237372851
Africa_Eastern,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.240008956445982
Africa_Northern,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.238169122796576
Africa_Southern,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.234210230791587
Africa_Western,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.232534914951149
Australia_NZ,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.231643404469772
Brazil,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.209707320001716
Canada,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.110313623628536
Central America and Caribbean,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.213632345003911
Central Asia,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.182474340754093
China,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.203902275010573
India,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.210256611036008
Indonesia,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.19699988976121
Japan,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.160753750764185
Mexico,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.228167610634176
Middle East,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.232663088287853
Pakistan,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.220675739474765
Russia,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.110683898976316
South Africa,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.234724479560114
South America_Northern,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.206617429342051
South America_Southern,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.204560384759227
South Asia,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.216567807005904
South Korea,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.177842888977991
Southeast Asia,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.202069561807951
Taiwan,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.169964676565435
Argentina,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.197924141989948
Colombia,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.18601404795527
Austria,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.138936957171441
Belgium,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.12174186578174
Bulgaria,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.162232102749138
Croatia,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.169957080343306
Cyprus,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.224999478050975
Czech Republic,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.127189160917822
Denmark,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.121762468401259
Estonia,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.124620102787013
Finland,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.101771256132376
France,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.151204502017616
Germany,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.119059907047066
Greece,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.185286282850352
Hungary,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.145497180487682
Ireland,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.107349015055682
Italy,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.181651563373901
Latvia,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.12509568688641
Lithuania,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.128131982000957
Luxembourg,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.122359346175689
Malta,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.181651563373901
Netherlands,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.119100477659157
Poland,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.120051447214226
Portugal,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.195893476556883
Romania,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.151757362471355
Slovakia,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.126583029910334
Slovenia,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.150967545982195
Spain,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.190919962203704
Sweden,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.0963720691362426
Albania,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.188356639023384
Belarus,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.123589335491647
Bosnia and Herzegovina,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.161801152517537
Iceland,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.0878819964554935
Macedonia,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.1736594446976
Moldova,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.148573629364686
Norway,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.091731593157163
Serbia and Montenegro,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.159249043379485
Switzerland,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.150192879105328
Turkey,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.192495309516896
UK,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.114593789342384
Ukraine,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.141811436234389
USA,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.170000237372851
Africa_Eastern,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.240008956445982
Africa_Northern,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.238169122796576
Africa_Southern,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.234210230791587
Africa_Western,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.232534914951149
Australia_NZ,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.231643404469772
Brazil,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.209707320001716
Canada,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.110313623628536
Central America and Caribbean,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.213632345003911
Central Asia,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.182474340754093
China,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.203902275010573
India,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.210256611036008
Indonesia,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.19699988976121
Japan,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.160753750764185
Mexico,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.228167610634176
Middle East,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.232663088287853
Pakistan,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.220675739474765
Russia,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.110683898976316
South Africa,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.234724479560114
South America_Northern,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.206617429342051
South America_Southern,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.204560384759227
South Asia,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.216567807005904
South Korea,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.177842888977991
Southeast Asia,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.202069561807951
Taiwan,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.169964676565435
Argentina,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.197924141989948
Colombia,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.18601404795527
Austria,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.138936957171441
Belgium,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.12174186578174
Bulgaria,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.162232102749138
Croatia,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.169957080343306
Cyprus,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.224999478050975
Czech Republic,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.127189160917822
Denmark,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.121762468401259
Estonia,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.124620102787013
Finland,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.101771256132376
France,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.151204502017616
Germany,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.119059907047066
Greece,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.185286282850352
Hungary,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.145497180487682
Ireland,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.107349015055682
Italy,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.181651563373901
Latvia,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.12509568688641
Lithuania,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.128131982000957
Luxembourg,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.122359346175689
Malta,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.181651563373901
Netherlands,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.119100477659157
Poland,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.120051447214226
Portugal,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.195893476556883
Romania,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.151757362471355
Slovakia,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.126583029910334
Slovenia,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.150967545982195
Spain,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.190919962203704
Sweden,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.0963720691362426
Albania,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.188356639023384
Belarus,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.123589335491647
Bosnia and Herzegovina,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.161801152517537
Iceland,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.0878819964554935
Macedonia,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.1736594446976
Moldova,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.148573629364686
Norway,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.091731593157163
Serbia and Montenegro,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.159249043379485
Switzerland,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.150192879105328
Turkey,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.192495309516896
UK,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.114593789342384
Ukraine,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.141811436234389
USA,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.170000237372851
Africa_Eastern,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.240008956445982
Africa_Northern,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.238169122796576
Africa_Southern,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.234210230791587
Africa_Western,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.232534914951149
Australia_NZ,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.231643404469772
Brazil,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.209707320001716
Canada,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.110313623628536
Central America and Caribbean,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.213632345003911
Central Asia,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.182474340754093
China,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.203902275010573
India,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.210256611036008
Indonesia,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.19699988976121
Japan,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.160753750764185
Mexico,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.228167610634176
Middle East,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.232663088287853
Pakistan,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.220675739474765
Russia,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.110683898976316
South Africa,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.234724479560114
South America_Northern,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.206617429342051
South America_Southern,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.204560384759227
South Asia,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.216567807005904
South Korea,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.177842888977991
Southeast Asia,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.202069561807951
Taiwan,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.169964676565435
Argentina,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.197924141989948
Colombia,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.18601404795527
Austria,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.138936957171441
Belgium,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.12174186578174
Bulgaria,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.162232102749138
Croatia,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.169957080343306
Cyprus,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.224999478050975
Czech Republic,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.127189160917822
Denmark,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.121762468401259
Estonia,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.124620102787013
Finland,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.101771256132376
France,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.151204502017616
Germany,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.119059907047066
Greece,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.185286282850352
Hungary,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.145497180487682
Ireland,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.107349015055682
Italy,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.181651563373901
Latvia,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.12509568688641
Lithuania,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.128131982000957
Luxembourg,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.122359346175689
Malta,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.181651563373901
Netherlands,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.119100477659157
Poland,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.120051447214226
Portugal,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.195893476556883
Romania,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.151757362471355
Slovakia,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.126583029910334
Slovenia,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.150967545982195
Spain,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.190919962203704
Sweden,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.0963720691362426
Albania,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.188356639023384
Belarus,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.123589335491647
Bosnia and Herzegovina,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.161801152517537
Iceland,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.0878819964554935
Macedonia,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.1736594446976
Moldova,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.148573629364686
Norway,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.091731593157163
Serbia and Montenegro,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.159249043379485
Switzerland,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.150192879105328
Turkey,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.192495309516896
UK,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.114593789342384
Ukraine,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.141811436234389
USA,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.170000237372851
Africa_Eastern,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.240008956445982
Africa_Northern,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.238169122796576
Africa_Southern,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.234210230791587
Africa_Western,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.232534914951149
Australia_NZ,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.231643404469772
Brazil,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.209707320001716
Canada,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.110313623628536
Central America and Caribbean,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.213632345003911
Central Asia,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.182474340754093
China,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.203902275010573
India,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.210256611036008
Indonesia,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.19699988976121
Japan,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.160753750764185
Mexico,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.228167610634176
Middle East,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.232663088287853
Pakistan,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.220675739474765
Russia,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.110683898976316
South Africa,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.234724479560114
South America_Northern,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.206617429342051
South America_Southern,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.204560384759227
South Asia,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.216567807005904
